time,asofdate,pointForecast,close,forecastday,product_name,MA_50,MA_diff_50
2005-03-29 22:46:00+00:00,2005-03-29 22:46:00+00:00,14.9780587989054,14.56,1,v,12.945600000000002,0.03260000000000218
2005-03-30 22:46:00+00:00,2005-03-30 22:46:00+00:00,15.003132072090196,14.55,2,v,12.9902,0.04459999999999731
2005-03-31 22:46:00+00:00,2005-03-31 22:46:00+00:00,15.001918614844552,14.78,3,v,13.0102,0.019999999999999574
2005-04-03 21:46:00+00:00,2005-04-03 21:46:00+00:00,15.00197729288809,15.0,4,v,13.0316,0.021399999999999864
2005-04-04 21:46:00+00:00,2005-04-04 21:46:00+00:00,15.001974455333055,14.88,5,v,13.0448,0.01320000000000121
2005-04-05 21:46:00+00:00,2005-04-05 21:46:00+00:00,14.871692830770204,14.35,1,v,13.048799999999998,0.003999999999997783
2005-04-06 21:46:00+00:00,2005-04-06 21:46:00+00:00,14.865685785755566,14.05,2,v,13.049599999999998,0.0007999999999999119
2005-04-07 21:46:00+00:00,2005-04-07 21:46:00+00:00,14.866010445330732,14.04,3,v,13.0562,0.006600000000002382
2005-04-10 21:46:00+00:00,2005-04-10 21:46:00+00:00,14.8659928950923,13.95,4,v,13.064199999999998,0.007999999999997343
2005-04-11 21:46:00+00:00,2005-04-11 21:46:00+00:00,14.865993843801467,13.61,5,v,13.0654,0.0012000000000025324
2005-04-12 21:46:00+00:00,2005-04-12 21:46:00+00:00,13.608370686203319,14.12,1,v,13.0826,0.017199999999998994
2005-04-13 21:46:00+00:00,2005-04-13 21:46:00+00:00,13.592160490217958,14.93,2,v,13.124600000000001,0.04200000000000159
2005-04-14 21:46:00+00:00,2005-04-14 21:46:00+00:00,13.592946890217776,15.6,3,v,13.1928,0.06819999999999915
2005-04-17 21:46:00+00:00,2005-04-17 21:46:00+00:00,13.592908717157503,15.6,4,v,13.258999999999999,0.06619999999999848
2005-04-18 21:46:00+00:00,2005-04-18 21:46:00+00:00,13.59291057008283,15.01,5,v,13.329600000000001,0.07060000000000244
2005-04-19 21:46:00+00:00,2005-04-19 21:46:00+00:00,15.017128939523014,15.4,1,v,13.4058,0.07619999999999827
2005-04-20 21:46:00+00:00,2005-04-20 21:46:00+00:00,14.995662480688976,14.57,2,v,13.4664,0.060600000000000875
2005-04-21 21:46:00+00:00,2005-04-21 21:46:00+00:00,14.996448723449744,15.03,3,v,13.529399999999999,0.06299999999999883
2005-04-24 21:46:00+00:00,2005-04-24 21:46:00+00:00,14.996419905494824,14.42,4,v,13.5848,0.05540000000000056
2005-04-25 21:46:00+00:00,2005-04-25 21:46:00+00:00,14.996420961724306,14.76,5,v,13.6526,0.06780000000000008
2005-04-26 21:46:00+00:00,2005-04-26 21:46:00+00:00,14.729532494584067,14.78,1,v,13.720799999999999,0.06819999999999915
2005-04-27 21:46:00+00:00,2005-04-27 21:46:00+00:00,14.752605157258644,15.55,2,v,13.792199999999998,0.0713999999999988
2005-04-28 21:46:00+00:00,2005-04-28 21:46:00+00:00,14.751180706060318,15.4,3,v,13.861600000000001,0.06940000000000346
2005-05-01 21:46:00+00:00,2005-05-01 21:46:00+00:00,14.751268579756164,14.95,4,v,13.9198,0.05819999999999936
2005-05-02 21:46:00+00:00,2005-05-02 21:46:00+00:00,14.751263158610229,14.84,5,v,13.9756,0.05579999999999963
2005-05-03 21:46:00+00:00,2005-05-03 21:46:00+00:00,14.836020537269848,14.21,1,v,14.0098,0.03420000000000023
2005-05-04 21:46:00+00:00,2005-05-04 21:46:00+00:00,14.829359912527757,14.09,2,v,14.043,0.03319999999999901
2005-05-05 21:46:00+00:00,2005-05-05 21:46:00+00:00,14.829780087059433,14.19,3,v,14.0814,0.0384000000000011
2005-05-08 21:46:00+00:00,2005-05-08 21:46:00+00:00,14.829753575113308,13.96,4,v,14.119799999999998,0.03839999999999755
2005-05-09 21:46:00+00:00,2005-05-09 21:46:00+00:00,14.82975524792619,14.42,5,v,14.1674,0.04760000000000275
2005-05-10 21:46:00+00:00,2005-05-10 21:46:00+00:00,14.370016039038811,14.52,1,v,14.2138,0.04640000000000022
2005-05-11 21:46:00+00:00,2005-05-11 21:46:00+00:00,14.405531407337476,15.41,2,v,14.2728,0.058999999999999275
2005-05-12 21:46:00+00:00,2005-05-12 21:46:00+00:00,14.403086083321668,15.93,3,v,14.335,0.0622000000000007
2005-05-15 21:46:00+00:00,2005-05-15 21:46:00+00:00,14.403254243489691,15.53,4,v,14.399000000000001,0.06400000000000006
2005-05-16 21:46:00+00:00,2005-05-16 21:46:00+00:00,14.403242678465595,14.97,5,v,14.4544,0.055399999999998784
2005-05-17 21:46:00+00:00,2005-05-17 21:46:00+00:00,14.990550948716397,14.31,1,v,14.495,0.040599999999999525
2005-05-18 21:46:00+00:00,2005-05-18 21:46:00+00:00,14.952295853949957,14.05,2,v,14.521600000000001,0.026600000000001955
2005-05-19 21:46:00+00:00,2005-05-19 21:46:00+00:00,14.954858588832588,13.85,3,v,14.5456,0.023999999999999133
2005-05-22 21:46:00+00:00,2005-05-22 21:46:00+00:00,14.954686690938509,13.55,4,v,14.5622,0.016600000000000392
2005-05-23 21:46:00+00:00,2005-05-23 21:46:00+00:00,14.954698220170693,13.48,5,v,14.5778,0.01559999999999917
